"Response ID","Time Started","Date Submitted","Status","Contact ID","Legacy Comments","Comments","Language","Referer","Extended Referer","SessionID","User Agent","Extended User Agent","Tags","IP Address","Longitude","Latitude","Country","City","State/Region","Postal","What is your gender?","What is the highest level of education you have achieved?","How old are you?","Treatment/control","Please watch the following short video.","Please watch the following short video.","On a scale from 0-100, how interested in politics are you?"
"92","2015-11-19 15:35:53","2015-11-19 15:37:14","Complete","","","","English","","","1447965353_564e32a9cdf6d7.72391328","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mob","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4","","86.31.39.204","-0.18709999322891","51.796901702881","United Kingdom","Welwyn Garden City","F8","AL7","Male","Graduated high school or equivalent","18-24","Treatment","","","90"
"93","2015-11-19 17:21:33","2015-11-19 17:23:03","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1447971693_564e4b6d2ccfb4.95875163","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 [FBAN/FBIOS;FBAV/44.0.0.54.111;FBBV/17684769;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.1;FBSS/2; FBCR/O2;FBID/phone;FBLC/en_GB;FBOP/5]","","82.18.82.30","-1.1497000455856","50.788398742676","United Kingdom","Gosport","F2","PO12","Female","Graduated high school or equivalent","under 18","Control","","","20"
"94","2015-11-20 05:13:36","2015-11-20 05:15:00","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1448014416_564ef2501a5015.74379529","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 [FBAN/FBIOS;FBAV/44.0.0.54.111;FBBV/17684769;FBDV/iPhone4,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.1;FBSS/2; FBCR/vodafoneUK;FBID/phone;FBLC/en_GB;FBOP/5]","","213.104.224.5","-1.1497000455856","50.788398742676","United Kingdom","Gosport","F2","PO12","Female","12th grade or less","35-54","Control","","","39"
"95","2015-11-20 06:44:52","2015-11-20 06:46:09","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1448019892_564f07b43ee138.50636482","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 [FBAN/FBIOS;FBAV/38.0.0.6.79;FBBV/14316658;FBDV/iPhone5,2;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.1;FBSS/2; FBCR/vodafoneUK;FBID/phone;FBLC/en_GB;FBOP/5]","","85.255.234.144","-0.12999999523163","51.5","United Kingdom","","","","Male","Some college, no degree","18-24","Treatment","","","19"
"96","2015-11-20 12:22:12","2015-11-20 12:23:28","Complete","","","","English","","","1448040132_564f56c474dde7.15349842","Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Versio","Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4","","213.205.194.139","-0.46669998764992","51.36669921875","United Kingdom","Weybridge","N7","KT13","Female","Post-graduate degree","55+","Control","","","0"
"97","2015-11-20 13:05:34","2015-11-20 13:06:14","Complete","","","","English","","","1448042734_564f60ee025d99.93150008","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7","","5.151.198.80","-1.2243000268936","52.889801025391","United Kingdom","Nottingham","J8","NG11","Female","Bachelor's degree","18-24","Treatment","","","67"
"98","2015-11-20 13:45:15","2015-11-20 13:46:29","Complete","","","","English","http://m.facebook.com/","http://m.facebook.com/","1448045115_564f6a3bd2dab0.00484446","Mozilla/5.0 (Linux; Android 5.0.1; GT-I9505 Build/LRX22C; wv) AppleWebKit/537.36 (KHTML, like Gecko)","Mozilla/5.0 (Linux; Android 5.0.1; GT-I9505 Build/LRX22C; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/52.0.0.12.18;]","","82.19.252.20","-1.1497000455856","50.788398742676","United Kingdom","Gosport","F2","PO12","Female","Graduated high school or equivalent","35-54","Control","","","64"
"99","2015-11-20 17:06:33","2015-11-20 17:07:34","Complete","","","","English","","","1448057193_564f9969b11cf5.52489867","Mozilla/5.0 (Linux; Android 5.1.1; SM-G920F Build/LMY47X; wv) AppleWebKit/537.36 (KHTML, like Gecko)","Mozilla/5.0 (Linux; Android 5.1.1; SM-G920F Build/LMY47X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/55.0.0.18.66;]","","213.104.226.128","-1.2332999706268","50.816699981689","United Kingdom","Fareham","F2","PO14","Female","Some college, no degree","25-34","Control","","","8"
"100","2015-11-20 13:39:32","2015-11-20 19:59:50","Complete","","","","English","https://www.facebook.com/","https://www.facebook.com/","1448044772_564f68e40c5413.38443132","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.24","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36","","82.43.248.225","-3.5332999229431","50.700000762939","United Kingdom","Exeter","D4","EX2","Female","Bachelor's degree","18-24","Treatment","","","89"
"101","2015-11-22 20:11:26","2015-11-22 20:13:36","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1448241086_565267be611c08.84658785","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 [FBAN/FBIOS;FBAV/39.1.0.41.31;FBBV/14951342;FBDV/iPhone5,4;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.1;FBSS/2; FBCR/TESCO;FBID/phone;FBLC/en_GB;FBOP/5]","","137.205.1.253","-1.5832999944687","52.283298492432","United Kingdom","Warwick","P3","CV34","Male","Bachelor's degree","18-24","Control","","","80"
"102","2015-11-26 09:20:25","2015-11-26 09:21:07","Complete","","","","English","https://t.co/JUK9bPJkOG","https://t.co/JUK9bPJkOG","1448547625_56571529179d17.46869754","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.24","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36","","152.78.1.79","-1.3999999761581","50.900001525879","United Kingdom","Southampton","M4","SO15","Female","Bachelor's degree","18-24","Control","","","64"
